PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10005343,10005343,POL-BA-S,1,01
10005343,10005343,POL-JS-SPA,1,01
10005343,10005343,PPE-BA-S,1,01
10005343,10005343,PSY-BSC-S,1,01
10005343,10005343,SEA-ME-S,1,01
10005343,10005343,SEA-MENG,1,01
10005343,10005343,SEE-BE-S,1,01
10005343,10005343,SEE-BENG,1,01
10005343,10005343,SEE-ME-S,1,01
10005343,10005343,SEE-MENG,1,01
10005343,10005343,SEP-BENG,1,01
10005343,10005343,SEP-MENG,1,01
10005343,10005343,SOC-BA-S,1,01
10005343,10005343,SOC-BSC-QM,1,01
10005343,10005343,SOE-MENG,1,01
10005343,10005343,SPA-BA-S,1,01
10005343,10005343,SPS-BA-S,1,01
10005343,10005343,SPY-JS-SOC,1,01
10005343,10005343,SWK-BSW-S,1,01
10005343,10005343,SWK-S-G,1,01
10005343,10005343,THE-BD-S,1,01
10005343,10005343,THE-BTH-S,1,01
10005343,10005343,THE-JS-ENG,1,01
10005343,10005343,THE-JS-MHY,1,01
10005343,10005343,THE-JS-PHL,1,01
10005343,10005343,THE-UD,1,01
10005343,10005343,THE-UD,2,01
10005343,10005343,TPH-BSC-S,1,01
10005343,10005343,TPH-MSCI,1,01
10005343,10005343,ZOO-BSC-P,1,01
10005343,10005343,ZOO-BSC-S,1,01
10005343,10005343,ZOO-MSCI-P,1,01
10005343,10005343,ZOO-MSCI-S,1,01
10005389,10005389,ADV15,1,00
10005389,10005389,ANI14,1,00
10005389,10005389,ARC14,1,00
10005389,10005389,BAT15,1,00
10005389,10005389,BCT15,1,00
10005389,10005389,BST15,1,00
10005389,10005389,DFP15,1,00
10005389,10005389,DGP15,1,00
10005389,10005389,DPR15,1,00
10005389,10005389,DTP15,1,00
10005389,10005389,EPP15,1,00
10005389,10005389,FAS14,1,00
10005389,10005389,FBB15,1,00
10005389,10005389,FDP14,1,00
10005389,10005389,FPR14,1,00
10005389,10005389,GRA14,1,00
10005389,10005389,IDA14,1,00
10005389,10005389,MGR15,1,00
10005389,10005389,OBT13,1,00
10005389,10005389,ULA15,1,00
10005404,10005404,BSCAPSPT,1,UR
10005404,10005404,BSCAPSPT(PT),2,UR
10005404,10005404,BSCEESP,1,UR
10005404,10005404,BSCEESP(PT),2,UR
10005404,10005404,BSCES,1,UR
10005404,10005404,BSCES(PT),2,UR
10005404,10005404,BSCLA,1,UR
10005404,10005404,BSCLA(PT),2,UR
10005404,10005404,BSCWCE,1,UR
10005404,10005404,BSCWCE(FY),1,UR
10005404,10005404,BSCWCE(FY),2,UR
10005404,10005404,FDAGLD,1,UR
10005404,10005404,FDAGLD(PT),2,UR
10005404,10005404,FDAREM,1,UR
10005404,10005404,FDAREM(PT),2,UR
10005404,10005404,FDSCADHM,1,UR
10005404,10005404,FDSCADHM(PT),2,UR
10005404,10005404,FDSCAEBW,1,UR
10005404,10005404,FDSCAEBW,2,UR
10005404,10005404,FDSCAGRIC,1,UR
10005404,10005404,FDSCAGRIC(PT),2,UR
10005404,10005404,FDSCAMBW,1,UR
10005404,10005404,FDSCASC,1,UR
10005404,10005404,FDSCASC,2,UR
10005404,10005404,FDSCBPT,1,UR
10005404,10005404,FDSCBPT,2,UR
10005404,10005404,FDSCCBT,1,UR
10005404,10005404,FDSCCBT,2,UR
10005404,10005404,FDSCCRM,2,UR
10005404,10005404,FDSCEPTR,1,UR
10005404,10005404,FDSCEPTR,2,UR
10005404,10005404,FDSCESfC,1,UR
10005404,10005404,FDSCESfC,2,UR
10005404,10005404,FDSCFMBM,1,UR
10005404,10005404,FDSCFMBM(PT),2,UR
10005404,10005404,FDSCSC,1,UR
10005404,10005404,FDSCSC,2,UR
10005404,10005404,FDSCZM,1,UR
10005414,10007161,CSLFND-R_PT,2,RC
10005414,10007161,EATSNG-R_PT,2,RC
10005414,10007161,EJFND-R_PT,2,RC
10005414,10007161,HWSFS-R_FT,1,RC
10005414,10007161,STLFND-R_PT,2,RC
10005451,10005451,313,1,EA
10005451,10005451,327,1,EA
10005451,10005451,344,1,EA
10005451,10005451,347,1,EA
10005451,10005451,384,1,TO
10005451,10005451,389,1,TO
10005451,10005451,418,1,TO
10005451,10005451,432,1,TO
10005451,10005451,452,1,HO
10005451,10005451,453,1,BI
10005451,10005451,455,1,MA
10005451,10005451,516,1,EA
10005451,10005451,519,1,TO
10005451,10005451,520,1,HO
10005451,10005451,521,1,BI
10005451,10005451,524,1,MA
10005451,10005451,527,1,HO
10005451,10005451,532,1,BI
10005451,10005451,536,1,MA
10005451,10005451,555,1,HO
10005451,10005451,558,1,BI
10005451,10005451,559,1,MA
10005451,10005451,591,1,HO
10005451,10005451,593,1,EA
10005451,10005451,594,1,BI
10005451,10005451,597,1,MA
10005451,10005451,599,1,TO
10005451,10005451,602,1,HO
10005451,10005451,605,1,BI
10005451,10005451,606,1,MA
10005451,10005451,607,1,EA
10005451,10005451,610,1,TO
10005451,10005451,611,1,HO
10005451,10005451,614,1,BI
10005451,10005451,615,1,MA
10005451,10005451,617,1,EA
10005451,10005451,620,1,TO
10005451,10005451,621,1,HO
10005451,10005451,624,1,BI
10005451,10005451,625,1,MA
10005455,10007146,K0161,2,RS
10005455,10007146,K0162,2,RS
10005455,10007146,K0163,2,RS
10005455,10007146,K0164,2,RS
10005465,10005465,Business,1,RH
10005465,10005465,Business,2,RH
10005465,10005465,Sports,1,RH
10005469,10005469,PQ0AE,1,RC
10005470,10005470,ACCFIN,1,RI
10005470,10005470,AMS,1,RI
10005470,10005470,AVC,1,RI
10005470,10005470,BAENT,1,RI
10005470,10005470,BAINB,1,RI
10005470,10005470,BAMKT,1,RI
10005470,10005470,COMMKT,1,RI
10005470,10005470,COMMMS,1,RI
10005470,10005470,COMMPD,1,RI
10005470,10005470,ECN,1,RI
10005470,10005470,FININV,1,RI
10005470,10005470,FLM,1,RI
10005470,10005470,FSH,1,RI
10005470,10005470,HST,1,RI
10005470,10005470,INR,1,RI
10005470,10005470,PLT,1,RI
10005470,10005470,PSY,1,RI
10005500,10005500,UBAFTAACD,1,GD
10005500,10005500,UBAFTAAFT,1,GD
10005500,10005500,UBAFTAAPA,1,GD
10005500,10005500,UBAFTAATD,1,GD
10005500,10005500,UBAFTACAA,1,GD
10005500,10005500,UBAFTBSAF,1,GD
10005500,10005500,UBAFTBSEM,1,GD
10005500,10005500,UBAFTBSFM,1,GD
10005500,10005500,UBAFTBSHR,1,GD
10005500,10005500,UBAFTBSIB,1,GD
10005500,10005500,UBAFTBSMA,1,GD
10005500,10005500,UBAFTBSMK,1,GD
10005500,10005500,UBAFTBSPR,1,GD
10005500,10005500,UBAFTHTIH,1,GD
10005500,10005500,UBAFTHTIT,1,GD
10005500,10005500,UBAFTIMJO,1,GD
10005500,10005500,UBAFTIMME,1,GD
10005500,10005500,UBAFTPALM,1,GD
10005500,10005500,UBAFTSSAS,1,GD
10005500,10005500,UBAFTSSSO,1,GD
10005500,10005500,UBEFTENEE,1,GD
10005500,10005500,UBEFTENME,1,GD
10005500,10005500,UBEFTENML,1,GD
10005500,10005500,UBEFTENMO,1,GD
10005500,10005500,UBMFTNUNW,1,GD
10005500,10005500,UBNFTNUAH,1,GD
10005500,10005500,UBNFTNUCP,1,GD
10005500,10005500,UBNFTNUNU,1,GD
10005500,10005500,UBSFTASBB,1,GD
10005500,10005500,UBSFTASBI,1,GD
10005500,10005500,UBSFTASFA,1,GD
10005500,10005500,UBSFTASND,1,GD
10005500,10005500,UBSFTASNU,1,GD
10005500,10005500,UBSFTCMAS,1,GD
10005500,10005500,UBSFTCMCN,1,GD
10005500,10005500,UBSFTCMCS,1,GD
10005500,10005500,UBSFTCMCY,1,GD
10005500,10005500,UBSFTCMDM,1,GD
10005500,10005500,UBSFTHSAS,1,GD
10005500,10005500,UBSFTHSOT,1,GD
10005500,10005500,UBSFTHSPH,1,GD
10005500,10005500,UBSFTHSRA,1,GD
10005500,10005500,UBSFTSUAT,1,GD
10005500,10005500,UBSFTSUCO,1,GD
10005500,10005500,UBSFTSUSU,1,GD
10005500,10005500,UBUFTNUNM,1,GD
10005500,10005500,ULBFTPALA,1,GD
10005500,10005500,UMAFTACAA,1,GD
10005500,10005500,UMEFTENEE,1,GD
10005500,10005500,UMEFTENME,1,GD
10005500,10005500,UMEFTENML,1,GD
10005500,10005500,UMEFTENMO,1,GD
10005500,10005500,UMPFTPHPH,1,GD
10005523,10005523,BAACT,1,00
10005523,10005523,BAAMU,1,00
10005523,10005523,BAATA,1,00
10005523,10005523,BACLC,1,00
10005523,10005523,BACP,1,00
10005523,10005523,BAETA,1,00
10005523,10005523,BALD,1,00
10005523,10005523,BAPS,1,00
10005523,10005523,BASA,1,00
10005523,10005523,BASMG,1,00
10005523,10005523,BATD,1,00
10005534,10005534,HE00001,1,TC
10005534,10005534,HE00014,1,TC
10005534,10005534,HE00016,1,TC
10005534,10005534,HE00017,1,TC
10005534,10005534,HE00018,2,TC
10005534,10005534,HE00018,2,WC
10005534,10005534,HE00024,2,TC
10005534,10005534,HE00036,1,TC
10005534,10005534,HE00039,1,TC
10005534,10005534,HE00039,1,WC
10005534,10005534,HE00040,1,TC
10005534,10005534,HE00041,1,TC
10005534,10005534,HE00042,1,TC
10005534,10005534,HE00044,1,DC
10005534,10005534,HE00046,1,TC
10005534,10005534,HE00050,1,TC
10005534,10005534,HE00056,1,TC
10005534,10005534,HE00063,1,DC
10005534,10005534,HE00064,1,DV
10005534,10005534,HE00065,1,DV
10005534,10005534,HE00066,1,WC
10005534,10005534,HE00067,1,DV
10005534,10005534,HE00069,1,DV
10005544,10005544,BABE,1,HQ
10005544,10005544,BADE,1,
10005544,10005544,BADE,2,
10005544,10005544,DipHEDE,1,
10005544,10005544,DipHEDE,2,
10005545,10005545,AESB,1,RA
10005545,10005545,AFM,1,RA
10005545,10005545,AG,1,RA
10005545,10005545,CMFAMZ,1,CM
10005545,10005545,CMFGDP,1,CM
10005545,10005545,CMFUGM,1,CM
10005545,10005545,D,1,RA
10005545,10005545,E,1,RA
10005545,10005545,EBP,1,RA
10005545,10005545,FA,1,RA
10005545,10005545,FBRE,1,RA
10005545,10005545,FBW,1,RA
10005545,10005545,FBW,2,RA
10005545,10005545,FC,1,RA
10005545,10005545,FH,1,RA
10005545,10005545,IBFA,1,RA
10005545,10005545,IBM,1,RA
10005545,10005545,RE,1,RA
10005553,10005553,1009,1,EC
10005553,10005553,1016,1,EC
10005553,10005553,1025,1,EC
10005553,10005553,1033,1,EC
10005553,10005553,1050,1,EC
10005553,10005553,1051,1,EC
10005553,10005553,1055,1,EC
10005553,10005553,1059,1,EC
10005553,10005553,1067,1,EC
10005553,10005553,1069,1,EC
10005553,10005553,1079,1,EC
10005553,10005553,1080,1,EC
10005553,10005553,1081,1,EC
10005553,10005553,1088,1,EC
10005553,10005553,1090,1,EC
10005553,10005553,1091,1,EC
10005553,10005553,1093,1,EC
10005553,10005553,1094,1,EC
10005553,10005553,1095,1,EC
10005553,10005553,1099,1,EC
10005553,10005553,1100,1,EC
10005553,10005553,1103,1,EC
10005553,10005553,1104,1,EC
10005553,10005553,1106,1,EC
10005553,10005553,1107,1,EC
10005553,10005553,1108,1,EC
10005553,10005553,1112,1,EC
10005553,10005553,1116,1,EC
10005553,10005553,1128,1,EC
10005553,10005553,1160,1,EC
10005553,10005553,1161,1,EC
10005553,10005553,1162,1,EC
10005553,10005553,1165,1,EC
10005553,10005553,1202,1,EC
10005553,10005553,1209,1,EC
10005553,10005553,1211,1,EC
10005553,10005553,1251,1,EC
10005553,10005553,1260,1,EC
10005553,10005553,1264,1,EC
10005553,10005553,1268,1,EC
10005553,10005553,1269,1,EC
10005553,10005553,1275,1,EC
10005553,10005553,1277,1,EC
10005553,10005553,1278,1,EC
10005553,10005553,1279,1,EC
10005553,10005553,1280,1,EC
10005553,10005553,1284,1,EC
10005553,10005553,1285,1,EC
10005553,10005553,1286,1,EC
10005553,10005553,1287,1,EC
10005553,10005553,1289,1,EC
10005553,10005553,1290,1,EC
10005553,10005553,1296,1,EC
10005553,10005553,1309,1,EC
10005553,10005553,1312,1,EC
10005553,10005553,1313,1,EC
10005553,10005553,1314,1,EC
10005553,10005553,1315,1,EC
10005553,10005553,1317,1,EC
10005553,10005553,1318,1,EC
10005553,10005553,1320,1,EC
10005553,10005553,1323,1,EC
10005553,10005553,1324,1,EC
10005553,10005553,1325,1,EC
10005553,10005553,1329,1,EC
10005553,10005553,1331,1,EC
10005553,10005553,1338,1,EC
10005553,10005553,1341,1,EC
10005553,10005553,1342,1,EC
10005553,10005553,1348,1,EC
10005553,10005553,1350,1,EC
10005553,10005553,1355,1,EC
10005553,10005553,1365,1,EC
10005553,10005553,1437,1,EC
10005553,10005553,1445,1,EC
10005553,10005553,1498,1,EC
10005553,10005553,1502,1,EC
10005553,10005553,2259,1,EC
10005553,10005553,2260,1,EC
10005553,10005553,2261,1,EC
10005553,10005553,2262,1,EC
10005553,10005553,2265,1,EC
10005553,10005553,2266,1,EC
10005553,10005553,2267,1,EC
10005553,10005553,2268,1,EC
10005553,10005553,2269,1,EC
10005553,10005553,2270,1,EC
10005553,10005553,2274,1,EC
10005553,10005553,2276,1,EC
10005553,10005553,2277,1,EC
10005553,10005553,2278,1,EC
10005553,10005553,2318,1,EC
10005553,10005553,2327,1,EC
10005553,10005553,2330,1,EC
10005553,10005553,2337,1,EC
10005553,10005553,2357,1,EC
10005553,10005553,2376,1,EC
10005553,10005553,2410,1,EC
10005553,10005553,2411,1,EC
10005553,10005553,2412,1,EC
10005553,10005553,2413,1,EC
10005553,10005553,2414,1,EC
10005553,10005553,2416,1,EC
10005553,10005553,2417,1,EC
10005553,10005553,2425,1,EC
10005553,10005553,2430,1,EC
10005553,10005553,2431,1,EC
10005553,10005553,2433,1,EC
10005553,10005553,2446,1,EC
10005553,10005553,2511,1,EC
10005553,10005553,2512,1,EC
10005553,10005553,2514,1,EC
10005553,10005553,2520,1,EC
10005553,10005553,2528,1,EC
10005553,10005553,2531,1,EC
10005553,10005553,2532,1,EC
10005553,10005553,2533,1,EC
10005553,10005553,2534,1,EC
10005553,10005553,2539,1,EC
10005553,10005553,2540,1,EC
10005553,10005553,2542,1,EC
10005553,10005553,2543,1,EC
10005553,10005553,2555,1,EC
10005553,10005553,2557,1,EC
10005553,10005553,2565,1,EC
10005553,10005553,2582,1,EC
10005553,10005553,2586,1,EC
10005553,10005553,2592,1,EC
10005553,10005553,2593,1,EC
10005553,10005553,2601,1,EC
10005553,10005553,2615,1,EC
10005553,10005553,2617,1,EC
10005553,10005553,2635,1,EC
10005553,10005553,2637,1,EC
10005553,10005553,2641,1,EC
10005553,10005553,2672,1,EC
10005553,10005553,2673,1,EC
10005553,10005553,2674,1,EC
10005553,10005553,2675,1,EC
10005553,10005553,2676,1,EC
10005553,10005553,2677,1,EC
10005553,10005553,2678,1,EC
10005553,10005553,2685,1,EC
10005553,10005553,2686,1,EC
10005553,10005553,2687,1,EC
10005553,10005553,2688,1,EC
10005553,10005553,2712,1,EC
10005553,10005553,2843,1,EC
10005553,10005553,2844,1,EC
10005553,10005553,2845,1,EC
10005553,10005553,2846,1,EC
10005553,10005553,2847,1,EC
10005553,10005553,2849,1,EC
10005553,10005553,2857,1,EC
10005553,10005553,2902,1,EC
10005553,10005553,2928,1,EC
10005553,10005553,2929,1,EC
10005553,10005553,2952,1,EC
10005553,10005553,2955,1,EC
10005553,10005553,2959,1,EC
10005553,10005553,2968,1,EC
10005553,10005553,2969,1,EC
10005553,10005553,2970,1,EC
10005553,10005553,2971,1,EC
10005553,10005553,3008,1,EC
10005553,10005553,3009,1,EC
10005553,10005553,3014,1,EC
10005553,10005553,3015,1,EC
10005553,10005553,3016,1,EC
10005553,10005553,3017,1,EC
10005553,10005553,3022,1,EC
10005553,10005553,3023,1,EC
10005553,10005553,3027,1,EC
10005553,10005553,3032,1,EC
10005553,10005553,3034,1,EC
10005553,10005553,3035,1,EC
10005553,10005553,3036,1,EC
10005553,10005553,3037,1,EC
10005553,10005553,3046,1,EC
10005553,10005553,3047,1,EC
10005553,10005553,3065,1,EC
10005553,10005553,3066,1,EC
10005553,10005553,3093,1,EC
10005553,10005553,3094,1,EC
10005553,10005553,3095,1,EC
10005553,10005553,3096,1,EC
10005553,10005553,3097,1,EC
10005553,10005553,3110,1,EC
10005553,10005553,3138,1,EC
10005553,10005553,3139,1,EC
10005553,10005553,3140,1,EC
10005553,10005553,3141,1,EC
10005553,10005553,3145,1,EC
10005553,10005553,3146,1,EC
10005553,10005553,3147,1,EC
10005553,10005553,3148,1,EC
10005553,10005553,3149,1,EC
10005553,10005553,3150,1,EC
10005553,10005553,3151,1,EC
10005553,10005553,3153,1,EC
10005553,10005553,3154,1,EC
10005553,10005553,3155,1,EC
10005553,10005553,3156,1,EC
10005553,10005553,3158,1,EC
10005553,10005553,3318,1,EC
10005553,10005553,3319,1,EC
10005553,10005553,3320,1,EC
10005553,10005553,3321,1,EC
10005553,10005553,3322,1,EC
10005553,10005553,3323,1,EC
10005553,10005553,3324,1,EC
10005553,10005553,3325,1,EC
10005553,10005553,3326,1,EC
10005553,10005553,3327,1,EC
10005553,10005553,3328,1,EC
10005553,10005553,3329,1,EC
10005553,10005553,3330,1,EC
10005553,10005553,3331,1,EC
10005553,10005553,3332,1,EC
10005553,10005553,3333,1,EC
10005553,10005553,3334,1,EC
10005553,10005553,3335,1,EC
10005553,10005553,3336,1,EC
10005553,10005553,3337,1,EC
10005553,10005553,3345,1,EC
10005553,10005553,3346,1,EC
10005553,10005553,3347,1,EC
10005553,10005553,3348,1,EC
10005553,10005553,3349,1,EC
10005553,10005553,3350,1,EC
10005553,10005553,3356,1,EC
10005553,10005553,3371,1,EC
10005553,10005553,3372,1,EC
10005561,10005561,BAACT,1,MA
10005561,10005561,BABAL,1,MA
10005561,10005561,BACPP,1,MA
10005561,10005561,BAFM,1,MA
10005561,10005561,BAMT,1,MA
10005561,10005561,BAPAD,1,MA
10005561,10005561,BAPTM,1,MA
10005561,10005561,BAPerfBSLE,1,MA
10005561,10005561,BEDMUS,1,MA
10005561,10005561,BMusComp,1,MA
10005561,10005561,BMusJazz,1,MA
10005561,10005561,BMusJoint,1,MA
10005561,10005561,BMusPerf,1,MA
10005561,10005561,BMusTrad,1,MA
10005561,10005561,BMusTrad(P),1,MA
10005583,10005583,BASW,1,RC
10005583,10005583,BASW,2,RC
10005669,10005669,FD_EY_Wolv,2,SC
10005669,10005669,HND_Photo,1,SC
10005669,10005669,HND_Sport,1,SC
10005700,10005700,BNAGBI,1,AY
10005700,10005700,BNAGRI,1,AB
10005700,10005700,BNAGRI,1,AY
10005700,10005700,BNAGRI,1,ED
10005700,10005700,BNANAS,1,ED
10005700,10005700,BNCMAN,1,AB
10005700,10005700,BNCMAN,1,AY
10005700,10005700,BNENRM,1,AB
10005700,10005700,BNENRM,1,ED
10005700,10005700,BNGADG,1,ED
10005700,10005700,BNHORT,1,ED
10005700,10005700,BNPLAN,1,ED
10005700,10005700,BNREET,1,AY
10005700,10005700,BORBMT,1,AB
10005700,10005700,BORBMT,1,AY
10005700,10005700,BORBMT,1,ED
10005700,10005700,HDAGRI,1,AB
10005700,10005700,HDAGRI,1,AY
10005700,10005700,HDAGRI,1,ED
10005700,10005700,HDAGSC,1,AY
10005700,10005700,HDANCA,1,AB
10005700,10005700,HDANCA,1,BA
10005700,10005700,HDANCA,1,EL
10005700,10005700,HDANCA,1,OA
10005700,10005700,HDAPBI,1,AY
10005700,10005700,HDAPBI,2,AY
10005700,10005700,HDCADS,1,EL
10005700,10005700,HDCMAN,1,AB
10005700,10005700,HDCMAN,1,AY
10005700,10005700,HDCMAN,1,OA
10005700,10005700,HDEMSU,1,AB
10005700,10005700,HDEMSU,1,ED
10005700,10005700,HDEMSU,2,AB
10005700,10005700,HDEMSU,2,ED
10005700,10005700,HDEQUI,1,OA
10005700,10005700,HDGADG,1,ED
10005700,10005700,HDGADG,2,ED
10005700,10005700,HDGCMT,1,EL
10005700,10005700,HDGREN,1,AY
10005700,10005700,HDHORT,1,AY
10005700,10005700,HDHORT,1,ED
10005700,10005700,HDPLAN,1,ED
10005700,10005700,HDPRCO,1,EL
10005700,10005700,HDPRGO,1,EL
10005700,10005700,HDRBMT,1,AB
10005700,10005700,HDRBMT,1,ED
10005700,10005700,HDVENU,1,BA
10005736,10005736,BHE5ARTDHR,1,BC
10005736,10005736,BHE5BIODHR,1,BC
10005736,10005736,BHE5CMPDHR,1,BC
10005736,10005736,BHE5CRMDHR,1,BC
10005736,10005736,BHE5EAYDHR,2,BC
10005736,10005736,BHE5PSVDHR,1,BC
10005736,10005736,BHE5SPOBHR,1,BC
10005736,10005736,DHE5HOSDHR,1,DL
10005736,10005736,DHE5TRTDHR,1,DL
10005741,10005741,ED200,1,SC
10005741,10005741,GB209,1,SC
10005741,10005741,GB209,2,SC
10005741,10005741,MA020,1,SC
10005741,10005741,PQ219,1,SC
10005741,10005741,PQ219,2,SC
10005741,10005741,YA014,1,SC
10005741,10005741,YA018,1,CD
10005788,10005788,CFHAM1A,1,SC
10005788,10005788,CFHBP1A,1,SC
10005788,10005788,CFHDT1A,1,SC
10005788,10005788,CFHVC1A,1,SC
10005788,10005788,HFHBD1A,1,SH
10005788,10005788,HFHGD1C,1,SH
10005788,10005788,HFHGP1A,1,SC
10005788,10005788,HFHHS1B,1,SH
10005788,10005788,HFHMD1A,1,SH
10005788,10005788,HFHMM1A,1,SH
10005788,10005788,HFHMT1A,1,SH
10005788,10005788,HFHMU1D,1,SH
10005788,10005788,HFHPA1A,1,SH
10005788,10005788,HFHPG1A,1,SC
10005788,10005788,HFHPS1A,1,SH
10005788,10005788,HFHSB1A,1,SH
10005788,10005788,HFHSP1A,1,SH
10005790,10005790,10324,1,CY
10005790,10005790,10336,1,CY
10005790,10005790,10555,1,CY
10005790,10005790,11320,1,CY
10005790,10005790,11329,1,CY
10005790,10005790,11335,1,CY
10005790,10005790,11339,1,CY
10005790,10005790,11341,1,CY
10005790,10005790,11348,1,CY
10005790,10005790,11351,1,CY
10005790,10005790,11356,1,CY
10005790,10005790,11359,1,CY
10005790,10005790,11360,1,CY
10005790,10005790,11361,1,CY
10005790,10005790,11364,1,CY
10005790,10005790,11371,1,CY
10005790,10005790,11372,1,CY
10005790,10005790,11376,1,CY
10005790,10005790,11378,1,CY
10005790,10005790,11385,1,CY
10005790,10005790,11386,1,CY
10005790,10005790,11389,1,CY
10005790,10005790,11390,1,CY
10005790,10005790,11391,1,CY
10005790,10005790,11393,1,CY
10005790,10005790,11397,1,CY
10005790,10005790,11398,1,CY
10005790,10005790,11399,1,CY
10005790,10005790,11400,1,CY
10005790,10005790,11402,1,CY
10005790,10005790,11404,1,CY
10005790,10005790,11408,1,CY
10005790,10005790,11414,1,CY
10005790,10005790,11419,1,CY
10005790,10005790,11421,1,CY
10005790,10005790,11431,1,CY
10005790,10005790,11448,1,CY
10005790,10005790,11458,1,CY
10005790,10005790,11459,1,CY
10005790,10005790,11461,1,CY
10005790,10005790,11467,1,CY
10005790,10005790,11483,2,CY
10005790,10005790,11599,1,CY
10005790,10005790,11604,1,CY
10005790,10005790,11606,1,CY
10005790,10005790,11607,1,CY
10005790,10005790,11608,1,CY
10005790,10005790,11609,1,CY
10005790,10005790,11611,1,CY
10005790,10005790,11613,1,CY
10005790,10005790,11619,1,CY
10005790,10005790,11620,1,CY
10005790,10005790,11623,1,CY
10005790,10005790,11624,1,CY
10005790,10005790,11626,1,CY
10005790,10005790,11628,1,CY
10005790,10005790,11629,1,CY
10005790,10005790,11631,1,CY
10005790,10005790,11634,1,CY
10005790,10005790,11635,1,CY
10005790,10005790,11640,1,CY
10005790,10005790,11643,1,CY
10005790,10005790,11646,1,CY
10005790,10005790,11649,1,CY
10005790,10005790,11654,1,CY
10005790,10005790,11663,1,CY
10005790,10005790,11665,1,CY
10005790,10005790,11667,1,CY
10005790,10005790,11668,1,CY
10005790,10005790,11670,1,CY
10005790,10005790,11673,1,CY
10005790,10005790,11690,1,CY
10005790,10005790,11694,1,CY
10005790,10005790,11696,1,CY
10005790,10005790,11712,2,CY
10005790,10005790,11720,2,CY
10005790,10005790,11768,1,CY
10005790,10005790,11783,1,CY
10005790,10005790,11785,1,CY
10005790,10005790,11787,1,CY
10005790,10005790,11788,1,CY
10005790,10005790,11817,1,CY
10005790,10005790,11820,1,CY
10005790,10005790,11845,1,CC
10005790,10005790,11848,1,CC
10005790,10005790,11854,1,CY
10005790,10005790,11855,1,CY
10005790,10005790,11859,1,CY
10005790,10005790,11861,1,CY
10005790,10005790,11867,1,CY
10005790,10005790,11876,1,CC
10005790,10005790,11884,1,CC
10005790,10005790,11886,1,CC
10005790,10005790,11887,1,CC
10005790,10005790,11889,1,CC
10005790,10005790,11913,1,CC
10005790,10005790,12037,1,CC
10005790,10005790,12039,1,CY
10005790,10005790,12040,1,CY
10005790,10005790,12045,1,CC
10005790,10005790,12046,1,CY
10005790,10005790,12047,1,CC
10005790,10005790,12051,1,CY
10005790,10005790,12052,1,CY
10005790,10005790,12055,1,CY
10005790,10005790,12056,1,CY
10005790,10005790,12058,1,CY
10005790,10005790,12065,1,CY
10005790,10005790,12076,1,CY
10005790,10005790,12088,1,CY
10005790,10005790,12090,1,CY
10005790,10005790,12094,1,CC
10005790,10005790,12095,1,CY
10005790,10005790,12096,1,CY
10005790,10005790,12097,1,CC
10005790,10005790,12101,1,CY
10005790,10005790,12103,1,CY
10005790,10005790,12105,1,CY
10005790,10005790,12109,1,CY
10005790,10005790,12110,1,CC
10005790,10005790,12111,1,CY
10005790,10005790,12114,1,CY
10005790,10005790,12119,1,CC
10005790,10005790,12126,1,CY
10005790,10005790,12127,1,CY
10005790,10005790,12132,1,CY
10005790,10005790,12134,1,CY
10005790,10005790,12163,1,CY
10005790,10005790,12164,1,CY
10005790,10005790,12180,1,CC
10005790,10005790,12182,1,CC
10005790,10005790,12634,1,CY
10005790,10005790,12673,2,CY
10005790,10005790,12685,1,CY
10005790,10005790,12688,1,CC
10005790,10005790,12859,1,CY
10005790,10005790,12862,1,CY
10005790,10005790,12871,1,CY
10005790,10005790,12871P,2,CY
10005790,10005790,13130,1,CY
10005790,10005790,13133,1,CY
10005790,10005790,13135,1,CY
10005790,10005790,13143,1,CY
10005790,10005790,13146,1,CY
10005790,10005790,13147,1,CY
10005790,10005790,13148,1,CY
10005790,10005790,13149,1,CY
10005790,10005790,13159,2,CY
10005790,10005790,13296,1,CY
10005790,10005790,13305,1,CY
10005790,10005790,13306,1,CY
10005790,10005790,13307,1,CY
10005790,10005790,13308,1,CY
10005790,10005790,13309,1,CY
10005790,10005790,13341,1,CY
10005790,10005790,13416,1,CC
10005790,10005790,13540,1,CC
10005790,10005790,13541,1,CC
10005790,10005790,13542,1,CC
10005790,10005790,13543,1,CC
10005790,10005790,13544,1,CC
10005790,10005790,13545,1,CC
10005790,10005790,13546,1,CC
10005790,10005790,13547,1,CC
10005790,10005790,13551,1,CC
10005790,10005790,13552,1,CC
10005822,10005822,FLR4EEH,1,LR
10005822,10005822,FLR4EEH,2,LR
10005822,10005822,FLR4EEN,1,LR
10005822,10005822,FLR4EEN,2,LR
10005822,10005822,FLR4FAS,2,LR
10005822,10005822,FLR4FSS,1,LR
10005822,10005822,FLR4GDP,1,LR
10005822,10005822,FLR4MEH,1,LR
10005822,10005822,FLR4MEH,2,LR
10005822,10005822,FLR4MEN,1,LR
10005822,10005822,FLR4MEN,2,LR
10005822,10005822,FLR4MIP,2,LR
10005822,10005822,FLR4MME,1,LR
10005822,10005822,FLR4MME,2,LR
10005822,10005822,FLR4MMH,1,LR
10005822,10005822,FLR4MMH,2,LR
10005822,10005822,FLR4PAH,2,LR
